video,frame_idx,frame_file,left_hand_detected,right_hand_detected,roi_rescued_count,mean_pose_visibility,mediapipe_ms
webcam_20260526_134403,23,frames/frame_000023.jpg,True,True,0,0.5949377417564392,91.41199989244342
webcam_20260526_134403,24,frames/frame_000024.jpg,True,True,0,0.5974549055099487,84.34099983423948
webcam_20260526_134403,25,frames/frame_000025.jpg,True,True,0,0.6006854772567749,83.09680037200451
webcam_20260526_134403,26,frames/frame_000026.jpg,True,True,0,0.6036424040794373,82.30370003730059
webcam_20260526_134403,27,frames/frame_000027.jpg,True,True,0,0.607286810874939,89.5495000295341
webcam_20260526_134403,28,frames/frame_000028.jpg,True,True,0,0.6084346175193787,106.85950005427003
webcam_20260526_134403,29,frames/frame_000029.jpg,True,True,0,0.6121253371238708,88.2501001469791
webcam_20260526_134403,30,frames/frame_000030.jpg,True,True,0,0.6149873733520508,84.34200007468462
webcam_20260526_134403,31,frames/frame_000031.jpg,True,True,0,0.6168316602706909,82.40489987656474
webcam_20260526_134403,32,frames/frame_000032.jpg,True,True,0,0.6164453625679016,88.25600007548928
webcam_20260526_134403,33,frames/frame_000033.jpg,True,True,0,0.6168949007987976,116.01299978792667
webcam_20260526_134403,34,frames/frame_000034.jpg,True,True,0,0.6192440986633301,83.52089999243617
webcam_20260526_134403,35,frames/frame_000035.jpg,True,True,0,0.6211506724357605,86.83490008115768
webcam_20260526_134403,36,frames/frame_000036.jpg,True,True,0,0.6216690540313721,83.5309000685811
webcam_20260526_134403,37,frames/frame_000037.jpg,True,True,0,0.6228283047676086,82.0618998259306
webcam_20260526_134403,38,frames/frame_000038.jpg,True,True,0,0.6215368509292603,91.49849973618984
webcam_20260526_134403,39,frames/frame_000039.jpg,True,True,0,0.6218660473823547,97.2992000170052
webcam_20260526_134403,40,frames/frame_000040.jpg,True,True,0,0.6235910654067993,99.83400022611022
webcam_20260526_134403,41,frames/frame_000041.jpg,True,True,0,0.6243302822113037,93.70209975168109
webcam_20260526_134403,42,frames/frame_000042.jpg,True,True,0,0.6245046854019165,83.98659992963076
webcam_20260526_134403,43,frames/frame_000043.jpg,True,True,0,0.6251378059387207,87.36519981175661
webcam_20260526_134403,44,frames/frame_000044.jpg,True,True,0,0.6255249977111816,87.6935999840498
webcam_20260526_134403,45,frames/frame_000045.jpg,True,True,0,0.6264739632606506,85.50530020147562
webcam_20260526_134403,46,frames/frame_000046.jpg,True,True,0,0.6278834342956543,91.67849970981479
webcam_20260526_134403,47,frames/frame_000047.jpg,True,True,0,0.6295251846313477,85.50169970840216
webcam_20260526_134403,48,frames/frame_000048.jpg,True,True,0,0.6289680004119873,105.31469993293285
webcam_20260526_134403,49,frames/frame_000049.jpg,True,True,0,0.6287256479263306,113.9007001183927
webcam_20260526_134403,50,frames/frame_000050.jpg,True,True,0,0.6291009783744812,112.68780007958412
webcam_20260526_134403,51,frames/frame_000051.jpg,True,True,0,0.6270601153373718,96.43010003492236
webcam_20260526_134403,52,frames/frame_000052.jpg,True,True,0,0.6282473802566528,93.69029989466071
webcam_20260526_134403,53,frames/frame_000053.jpg,True,True,0,0.6271171569824219,144.3321001715958
webcam_20260526_134403,54,frames/frame_000054.jpg,True,True,0,0.6282868385314941,141.23160019516945
webcam_20260526_134403,55,frames/frame_000055.jpg,True,True,0,0.6287240386009216,101.71530023217201
webcam_20260526_134403,56,frames/frame_000056.jpg,True,True,0,0.6280297636985779,92.17149997130036
webcam_20260526_134403,57,frames/frame_000057.jpg,True,True,0,0.6261584758758545,83.60570017248392
webcam_20260526_134403,58,frames/frame_000058.jpg,True,True,0,0.6248651146888733,86.60440007224679
webcam_20260526_134403,59,frames/frame_000059.jpg,True,True,0,0.624384880065918,89.42390000447631
webcam_20260526_134403,60,frames/frame_000060.jpg,True,True,0,0.6245703101158142,88.63160014152527
webcam_20260526_134403,61,frames/frame_000061.jpg,True,True,0,0.6249747276306152,92.37500000745058
webcam_20260526_134403,62,frames/frame_000062.jpg,True,True,0,0.6238561272621155,106.6696997731924
webcam_20260526_134403,63,frames/frame_000063.jpg,True,True,0,0.6222053170204163,130.50709990784526
webcam_20260526_134403,64,frames/frame_000064.jpg,True,True,0,0.6235643029212952,104.79969996958971
webcam_20260526_134403,65,frames/frame_000065.jpg,True,True,0,0.6250489354133606,105.09810037910938
webcam_20260526_134403,66,frames/frame_000066.jpg,True,True,0,0.6273152232170105,98.21700025349855
webcam_20260526_134403,67,frames/frame_000067.jpg,True,True,0,0.6256954073905945,107.86790028214455
webcam_20260526_134403,68,frames/frame_000068.jpg,True,True,0,0.6265942454338074,102.59369993582368
webcam_20260526_134403,69,frames/frame_000069.jpg,True,True,0,0.6272446513175964,105.29480036348104
webcam_20260526_134403,70,frames/frame_000070.jpg,True,True,0,0.6285763382911682,96.64929984137416
webcam_20260526_134403,71,frames/frame_000071.jpg,True,True,0,0.6302112340927124,82.32690021395683
webcam_20260526_134403,72,frames/frame_000072.jpg,True,True,0,0.6319674849510193,82.86259975284338
webcam_20260526_134403,73,frames/frame_000073.jpg,True,True,0,0.6334890127182007,94.6570998057723
webcam_20260526_134403,74,frames/frame_000074.jpg,True,True,0,0.6355805397033691,106.02159984409809
webcam_20260526_134403,75,frames/frame_000075.jpg,True,True,0,0.6375288367271423,94.19719967991114
webcam_20260526_134403,76,frames/frame_000076.jpg,True,True,0,0.6388485431671143,105.21889990195632
webcam_20260526_134403,77,frames/frame_000077.jpg,True,True,0,0.6374968886375427,90.4222996905446
webcam_20260526_134403,78,frames/frame_000078.jpg,True,True,0,0.6364542245864868,88.99219986051321
webcam_20260526_134403,79,frames/frame_000079.jpg,True,True,0,0.6367695927619934,113.44829993322492
webcam_20260526_134403,80,frames/frame_000080.jpg,True,True,0,0.6368106603622437,116.12319992855191
webcam_20260526_134403,81,frames/frame_000081.jpg,True,True,0,0.6338717937469482,101.20359994471073
webcam_20260526_134403,82,frames/frame_000082.jpg,True,True,0,0.6350268721580505,131.5847998484969
webcam_20260526_134403,83,frames/frame_000083.jpg,True,True,0,0.63387131690979,87.32020016759634
webcam_20260526_134403,84,frames/frame_000084.jpg,True,True,0,0.6334094405174255,85.36290004849434
webcam_20260526_134403,85,frames/frame_000085.jpg,True,True,0,0.6323166489601135,89.77130008861423
webcam_20260526_134403,86,frames/frame_000086.jpg,True,True,0,0.6330833435058594,95.68749973550439
webcam_20260526_134403,87,frames/frame_000087.jpg,True,True,0,0.6314463019371033,86.4230003207922
webcam_20260526_134403,88,frames/frame_000088.jpg,True,True,0,0.6305437684059143,88.6860997416079
webcam_20260526_134403,89,frames/frame_000089.jpg,True,True,0,0.6314288973808289,85.06490010768175
webcam_20260526_134403,90,frames/frame_000090.jpg,True,True,0,0.631935715675354,84.09659983590245
webcam_20260526_134403,91,frames/frame_000091.jpg,True,True,0,0.6329250335693359,88.06840004399419
webcam_20260526_134403,92,frames/frame_000092.jpg,True,True,0,0.6338691115379333,93.82759965956211
webcam_20260526_134403,93,frames/frame_000093.jpg,True,True,0,0.6346797347068787,86.68999979272485
webcam_20260526_134403,94,frames/frame_000094.jpg,True,True,0,0.6365481615066528,83.32270011305809
webcam_20260526_134403,95,frames/frame_000095.jpg,True,True,0,0.6390427350997925,96.16110008209944
webcam_20260526_134403,96,frames/frame_000096.jpg,True,True,0,0.6409400701522827,89.59949994459748
webcam_20260526_134403,97,frames/frame_000097.jpg,True,True,0,0.6416604518890381,104.97199976816773
webcam_20260526_134403,98,frames/frame_000098.jpg,True,True,0,0.6431539058685303,93.7000997364521
webcam_20260526_134403,99,frames/frame_000099.jpg,True,True,0,0.6439123153686523,102.41100005805492
webcam_20260526_134403,100,frames/frame_000100.jpg,True,True,0,0.6457871794700623,97.0535003580153
webcam_20260526_134403,101,frames/frame_000101.jpg,True,True,0,0.6470239162445068,88.4438999928534
webcam_20260526_134403,102,frames/frame_000102.jpg,True,True,0,0.6456608772277832,86.66280005127192
webcam_20260526_134403,103,frames/frame_000103.jpg,True,True,0,0.6461455225944519,90.7685998827219
webcam_20260526_134403,104,frames/frame_000104.jpg,True,True,0,0.6473677754402161,107.63389989733696
webcam_20260526_134403,105,frames/frame_000105.jpg,True,True,0,0.6487289667129517,97.97920007258654
webcam_20260526_134403,106,frames/frame_000106.jpg,True,True,0,0.6501769423484802,85.33170027658343
webcam_20260526_134403,107,frames/frame_000107.jpg,True,True,0,0.6514120697975159,95.54110001772642
webcam_20260526_134403,108,frames/frame_000108.jpg,True,True,0,0.6530395150184631,112.21909988671541
webcam_20260526_134403,109,frames/frame_000109.jpg,True,True,0,0.6547345519065857,90.60449991375208
webcam_20260526_134403,110,frames/frame_000110.jpg,True,True,0,0.6558060050010681,95.3056002035737
webcam_20260526_134403,111,frames/frame_000111.jpg,True,True,0,0.6557115912437439,83.48539983853698
webcam_20260526_134403,112,frames/frame_000112.jpg,True,True,0,0.656297504901886,97.57230011746287
webcam_20260526_134403,113,frames/frame_000113.jpg,True,True,0,0.6568689346313477,125.81659993156791
webcam_20260526_134403,114,frames/frame_000114.jpg,True,True,0,0.6545740365982056,101.84999974444509
webcam_20260526_134403,115,frames/frame_000115.jpg,True,True,0,0.6536601185798645,113.61260013654828
webcam_20260526_134403,116,frames/frame_000116.jpg,True,True,0,0.6521788835525513,100.59609962627292
webcam_20260526_134403,117,frames/frame_000117.jpg,True,True,0,0.6490483283996582,81.45249960944057
webcam_20260526_134403,118,frames/frame_000118.jpg,True,True,0,0.6445935368537903,81.80209994316101
webcam_20260526_134403,119,frames/frame_000119.jpg,True,True,0,0.6393559575080872,84.93269979953766
webcam_20260526_134403,120,frames/frame_000120.jpg,True,True,0,0.6334282755851746,81.00630016997457
webcam_20260526_134403,121,frames/frame_000121.jpg,True,True,0,0.626781165599823,86.93500002846122
webcam_20260526_134403,122,frames/frame_000122.jpg,True,True,0,0.6203646659851074,88.07609975337982
webcam_20260526_134403,123,frames/frame_000123.jpg,True,True,0,0.617753803730011,83.13200017437339
webcam_20260526_134403,124,frames/frame_000124.jpg,True,True,0,0.6139050722122192,78.43030011281371
webcam_20260526_134403,125,frames/frame_000125.jpg,True,True,0,0.6108115315437317,98.7402000464499
webcam_20260526_134403,126,frames/frame_000126.jpg,True,True,0,0.6077211499214172,82.92720001190901
webcam_20260526_134403,127,frames/frame_000127.jpg,True,True,0,0.6062698364257812,83.74910010024905
webcam_20260526_134403,128,frames/frame_000128.jpg,True,True,0,0.6041355729103088,80.25699993595481
webcam_20260526_134403,129,frames/frame_000129.jpg,True,True,0,0.60434490442276,85.84180008620024
webcam_20260526_134403,130,frames/frame_000130.jpg,True,True,0,0.6041371822357178,78.73070007190108
webcam_20260526_134403,131,frames/frame_000131.jpg,True,True,0,0.6063538193702698,86.84310037642717
webcam_20260526_134403,132,frames/frame_000132.jpg,True,True,0,0.6104205250740051,84.62600037455559
webcam_20260526_134403,133,frames/frame_000133.jpg,True,True,0,0.6145138740539551,83.71179969981313
webcam_20260526_134403,134,frames/frame_000134.jpg,True,True,0,0.6205809116363525,87.14570011943579
webcam_20260526_134403,135,frames/frame_000135.jpg,True,True,0,0.6260796189308167,97.10180014371872
webcam_20260526_134403,136,frames/frame_000136.jpg,True,True,0,0.6318250298500061,82.77010032907128
webcam_20260526_134403,137,frames/frame_000137.jpg,True,True,0,0.6376975774765015,81.15949993953109
webcam_20260526_134403,138,frames/frame_000138.jpg,True,True,0,0.6427538394927979,81.57570008188486
webcam_20260526_134403,139,frames/frame_000139.jpg,True,True,0,0.6473164558410645,80.96709987148643
webcam_20260526_134403,140,frames/frame_000140.jpg,True,True,0,0.6514806747436523,90.96629964187741
webcam_20260526_134403,141,frames/frame_000141.jpg,True,True,0,0.6550850868225098,84.49460007250309
webcam_20260526_134403,142,frames/frame_000142.jpg,True,True,0,0.658259391784668,78.58370011672378
webcam_20260526_134403,143,frames/frame_000143.jpg,True,True,0,0.6610198020935059,88.52519979700446
webcam_20260526_134403,144,frames/frame_000144.jpg,True,True,0,0.6633065938949585,81.18960028514266
webcam_20260526_134403,145,frames/frame_000145.jpg,True,True,0,0.6655438542366028,89.21829983592033
webcam_20260526_134403,146,frames/frame_000146.jpg,True,True,0,0.6671963930130005,81.3829000107944
webcam_20260526_134403,147,frames/frame_000147.jpg,True,True,0,0.6686546206474304,79.95030004531145
webcam_20260526_134403,148,frames/frame_000148.jpg,True,True,0,0.6697812676429749,79.171699937433
webcam_20260526_134403,149,frames/frame_000149.jpg,True,True,0,0.6709132194519043,78.94599996507168
webcam_20260526_134403,150,frames/frame_000150.jpg,True,True,0,0.6716456413269043,82.99860032275319
webcam_20260526_134403,151,frames/frame_000151.jpg,True,True,0,0.6729681491851807,85.48679994419217
webcam_20260526_134403,152,frames/frame_000152.jpg,True,True,0,0.6737682223320007,94.56570027396083
webcam_20260526_134403,153,frames/frame_000153.jpg,True,True,0,0.674380898475647,100.58540012687445
webcam_20260526_134403,154,frames/frame_000154.jpg,True,True,0,0.6744199991226196,81.5857001580298
webcam_20260526_134403,155,frames/frame_000155.jpg,True,True,0,0.6741713881492615,88.23159988969564
webcam_20260526_134403,156,frames/frame_000156.jpg,True,True,0,0.6733551621437073,81.31539961323142
webcam_20260526_134403,157,frames/frame_000157.jpg,True,True,0,0.6732955574989319,92.41149993613362
webcam_20260526_134403,158,frames/frame_000158.jpg,True,True,0,0.6736716032028198,78.7868001498282
webcam_20260526_134403,159,frames/frame_000159.jpg,True,True,0,0.6738203167915344,91.70760028064251
webcam_20260526_134403,160,frames/frame_000160.jpg,True,True,0,0.674164891242981,82.56290014833212
webcam_20260526_134403,161,frames/frame_000161.jpg,True,True,0,0.6742106080055237,85.34270012751222
webcam_20260526_134403,162,frames/frame_000162.jpg,True,True,0,0.6744946837425232,88.2497001439333
webcam_20260526_134403,163,frames/frame_000163.jpg,True,True,0,0.6747528910636902,79.4400000013411
webcam_20260526_134403,164,frames/frame_000164.jpg,True,True,0,0.6746343970298767,86.06220036745071
webcam_20260526_134403,165,frames/frame_000165.jpg,True,True,0,0.674644947052002,89.13990017026663
webcam_20260526_134403,166,frames/frame_000166.jpg,True,True,0,0.6741312742233276,108.08430006727576
webcam_20260526_134403,167,frames/frame_000167.jpg,True,True,0,0.6739611029624939,83.69910018518567
webcam_20260526_134403,168,frames/frame_000168.jpg,True,True,0,0.6741547584533691,85.08890029042959
webcam_20260526_134403,169,frames/frame_000169.jpg,True,True,0,0.6735221743583679,81.20140014216304
webcam_20260526_134403,170,frames/frame_000170.jpg,True,True,0,0.6730915904045105,83.7368001230061
webcam_20260526_134403,171,frames/frame_000171.jpg,True,True,0,0.6709630489349365,84.92809999734163
webcam_20260526_134403,172,frames/frame_000172.jpg,True,True,0,0.6680212020874023,82.65359979122877
webcam_20260526_134403,173,frames/frame_000173.jpg,True,True,0,0.6663500070571899,83.61969981342554
webcam_20260526_134403,174,frames/frame_000174.jpg,True,True,0,0.6646661162376404,85.7631997205317
webcam_20260526_134403,175,frames/frame_000175.jpg,True,True,0,0.6631277203559875,81.38690004125237
webcam_20260526_134403,176,frames/frame_000176.jpg,True,True,0,0.6641853451728821,83.2396000623703
webcam_20260526_134403,177,frames/frame_000177.jpg,True,False,0,0.6658025979995728,85.02190001308918
webcam_20260526_134403,178,frames/frame_000178.jpg,True,True,0,0.6670317053794861,91.23250003904104
webcam_20260526_134403,179,frames/frame_000179.jpg,True,True,0,0.668071985244751,78.75469978898764
webcam_20260526_134403,180,frames/frame_000180.jpg,True,True,0,0.6690576672554016,80.43400011956692
webcam_20260526_134403,181,frames/frame_000181.jpg,True,True,0,0.6699463725090027,86.66920010000467
webcam_20260526_134403,182,frames/frame_000182.jpg,True,True,0,0.6711982488632202,81.76410011947155
webcam_20260526_134403,183,frames/frame_000183.jpg,True,True,0,0.6713566184043884,84.25799990072846
webcam_20260526_134403,184,frames/frame_000184.jpg,True,True,0,0.671711802482605,80.73450019583106
webcam_20260526_134403,185,frames/frame_000185.jpg,True,True,0,0.6719093918800354,84.6899002790451
webcam_20260526_134403,186,frames/frame_000186.jpg,True,True,0,0.6721305847167969,81.35490026324987
webcam_20260526_134403,187,frames/frame_000187.jpg,True,True,0,0.6726605296134949,83.59900023788214
webcam_20260526_134403,188,frames/frame_000188.jpg,True,True,0,0.672643780708313,83.50160019472241
webcam_20260526_134403,189,frames/frame_000189.jpg,True,True,0,0.672919511795044,85.7514999806881
webcam_20260526_134403,190,frames/frame_000190.jpg,True,True,0,0.6731013059616089,82.71359978243709
webcam_20260526_134403,191,frames/frame_000191.jpg,True,True,0,0.6734703183174133,84.86860012635589
webcam_20260526_134403,192,frames/frame_000192.jpg,True,True,0,0.6743493676185608,79.5660000294447
webcam_20260526_134403,193,frames/frame_000193.jpg,True,True,0,0.673352837562561,92.26359985768795
webcam_20260526_134403,194,frames/frame_000194.jpg,True,True,0,0.6723971366882324,82.23249996080995
webcam_20260526_134403,195,frames/frame_000195.jpg,True,True,0,0.6724933981895447,83.24449975043535
webcam_20260526_134403,196,frames/frame_000196.jpg,True,True,0,0.6734789609909058,88.96930003538728
webcam_20260526_134403,197,frames/frame_000197.jpg,True,True,0,0.6744279861450195,82.61650009080768
webcam_20260526_134403,198,frames/frame_000198.jpg,True,True,0,0.6752177476882935,85.36490006372333
webcam_20260526_134403,199,frames/frame_000199.jpg,True,True,0,0.676416277885437,81.38020010665059
webcam_20260526_134403,200,frames/frame_000200.jpg,True,True,0,0.6767147779464722,82.91469980031252
webcam_20260526_134403,201,frames/frame_000201.jpg,True,True,0,0.6775446534156799,81.27850014716387
webcam_20260526_134403,202,frames/frame_000202.jpg,True,True,0,0.6780738830566406,84.24700004979968
webcam_20260526_134403,203,frames/frame_000203.jpg,True,True,0,0.6785545945167542,80.67870000377297
webcam_20260526_134403,204,frames/frame_000204.jpg,True,True,0,0.6779951453208923,89.61269957944751
webcam_20260526_134403,205,frames/frame_000205.jpg,True,True,0,0.6770336627960205,85.80560004338622
webcam_20260526_134403,206,frames/frame_000206.jpg,True,False,0,0.6636238098144531,84.88560002297163
webcam_20260526_134403,207,frames/frame_000207.jpg,True,False,0,0.6535834074020386,81.85030007734895
webcam_20260526_134403,208,frames/frame_000208.jpg,True,False,0,0.643222987651825,82.25869992747903
webcam_20260526_134403,209,frames/frame_000209.jpg,True,False,0,0.6329333782196045,81.97829965502024
webcam_20260526_134403,210,frames/frame_000210.jpg,True,False,0,0.6238001585006714,81.74839988350868
webcam_20260526_134403,211,frames/frame_000211.jpg,True,False,0,0.6148977279663086,96.20050014927983
webcam_20260526_134403,212,frames/frame_000212.jpg,True,False,0,0.6060200929641724,85.65870020538568
webcam_20260526_134403,213,frames/frame_000213.jpg,True,False,0,0.5989160537719727,84.71120009198785
webcam_20260526_134403,214,frames/frame_000214.jpg,True,False,0,0.5926483869552612,82.51979993656278
webcam_20260526_134403,215,frames/frame_000215.jpg,True,False,0,0.5864930152893066,87.1565998531878
webcam_20260526_134403,216,frames/frame_000216.jpg,True,False,0,0.5814207792282104,82.8235000371933
webcam_20260526_134403,217,frames/frame_000217.jpg,True,False,0,0.577684223651886,94.02710013091564
webcam_20260526_134403,218,frames/frame_000218.jpg,True,False,0,0.5742941498756409,71.08379993587732
webcam_20260526_134403,219,frames/frame_000219.jpg,True,False,0,0.5700547695159912,88.5920999571681
