video,frame_idx,frame_file,left_hand_detected,right_hand_detected,roi_rescued_count,mean_pose_visibility,mediapipe_ms
webcam_20260526_140124,176,frames/frame_000176.jpg,True,False,0,0.4139731824398041,85.93149995431304
webcam_20260526_140124,177,frames/frame_000177.jpg,True,False,0,0.4243500828742981,81.99739968404174
webcam_20260526_140124,178,frames/frame_000178.jpg,True,False,0,0.4335233271121979,84.98489996418357
webcam_20260526_140124,179,frames/frame_000179.jpg,True,False,0,0.44181087613105774,83.74730031937361
webcam_20260526_140124,180,frames/frame_000180.jpg,True,False,0,0.44964325428009033,82.52640021964908
webcam_20260526_140124,181,frames/frame_000181.jpg,True,False,0,0.45699411630630493,89.54820036888123
webcam_20260526_140124,182,frames/frame_000182.jpg,True,False,0,0.4635162353515625,110.41399976238608
webcam_20260526_140124,183,frames/frame_000183.jpg,True,False,0,0.46936604380607605,88.32329977303743
webcam_20260526_140124,184,frames/frame_000184.jpg,True,False,0,0.47463351488113403,82.5984999537468
webcam_20260526_140124,185,frames/frame_000185.jpg,True,False,0,0.4789302349090576,85.80379979684949
webcam_20260526_140124,186,frames/frame_000186.jpg,True,False,0,0.48278650641441345,86.02150017395616
webcam_20260526_140124,187,frames/frame_000187.jpg,True,False,0,0.4869384765625,82.37600000575185
webcam_20260526_140124,188,frames/frame_000188.jpg,True,False,0,0.48999878764152527,85.74200002476573
webcam_20260526_140124,189,frames/frame_000189.jpg,True,False,0,0.4921383857727051,82.99299981445074
webcam_20260526_140124,190,frames/frame_000190.jpg,True,False,0,0.49422991275787354,87.91050035506487
webcam_20260526_140124,191,frames/frame_000191.jpg,True,False,0,0.49688905477523804,81.13649999722838
webcam_20260526_140124,192,frames/frame_000192.jpg,True,False,0,0.49855175614356995,84.36609990894794
webcam_20260526_140124,193,frames/frame_000193.jpg,True,False,0,0.50067138671875,83.19819997996092
webcam_20260526_140124,194,frames/frame_000194.jpg,True,False,0,0.5022455453872681,87.74669980630279
webcam_20260526_140124,195,frames/frame_000195.jpg,True,False,0,0.5040070414543152,80.66389989107847
webcam_20260526_140124,196,frames/frame_000196.jpg,True,False,0,0.5056062340736389,84.71870003268123
webcam_20260526_140124,197,frames/frame_000197.jpg,True,False,0,0.5071847438812256,91.20729984715581
webcam_20260526_140124,198,frames/frame_000198.jpg,True,False,0,0.5085145831108093,82.78999989852309
webcam_20260526_140124,199,frames/frame_000199.jpg,True,False,0,0.5092363357543945,86.01339999586344
webcam_20260526_140124,200,frames/frame_000200.jpg,True,False,0,0.5101085901260376,83.72560003772378
webcam_20260526_140124,201,frames/frame_000201.jpg,True,False,0,0.5113431811332703,84.15299979969859
webcam_20260526_140124,202,frames/frame_000202.jpg,True,False,0,0.5129181146621704,83.52910028770566
webcam_20260526_140124,203,frames/frame_000203.jpg,True,False,0,0.5141555070877075,83.24130019173026
webcam_20260526_140124,204,frames/frame_000204.jpg,True,False,0,0.5164751410484314,85.75819991528988
webcam_20260526_140124,205,frames/frame_000205.jpg,True,False,0,0.5180336833000183,82.11639989167452
webcam_20260526_140124,206,frames/frame_000206.jpg,True,False,0,0.5191956758499146,82.31240045279264
webcam_20260526_140124,207,frames/frame_000207.jpg,True,False,0,0.520420491695404,85.29679989442229
webcam_20260526_140124,208,frames/frame_000208.jpg,True,False,0,0.5213972330093384,84.97009985148907
webcam_20260526_140124,209,frames/frame_000209.jpg,True,False,0,0.5218978524208069,85.66209999844432
webcam_20260526_140124,210,frames/frame_000210.jpg,True,False,0,0.5228348970413208,82.96500006690621
